customer_id,first_name,last_name,email,phone,city,customer_segment,registration_date
506,Matthew,Adams,matthew.adams506@outlook.com,+1 (602) 471-56-84,Phoenix,Retail,2022-08-27
507,Edward,Perez,edward.perez507@outlook.com,+1 (408) 294-83-61,San Jose,Retail,2024-01-22
508,Steven,Jones,steven.jones508@gmail.com,+1 (512) 694-32-72,Austin,Retail,2023-09-02
509,Betty,Flores,betty.flores509@gmail.com,+1 (213) 790-58-20,Los Angeles,Retail,2024-02-29
510,Timothy,Rodriguez,timothy.rodriguez510@gmail.com,+1 (614) 626-25-39,Columbus,Wholesale,2023-10-12
511,Steven,Williams,steven.williams511@gmail.com,+1 (817) 255-49-77,Fort Worth,Retail,2022-11-23
512,Betty,Hall,betty.hall512@outlook.com,+1 (602) 534-74-99,Phoenix,Retail,2022-06-06
513,Nancy,Hill,nancy.hill513@gmail.com,+1 (817) 656-86-83,Fort Worth,Retail,2022-08-16
514,Barbara,Harris,barbara.harris514@gmail.com,+1 (817) 351-26-53,Fort Worth,Retail,2023-05-03
515,Karen,Rivera,karen.rivera515@gmail.com,+1 (213) 761-61-43,Los Angeles,Retail,2023-02-13
516,George,Rivera,george.rivera516@outlook.com,+1 (602) 338-71-81,Phoenix,Retail,2023-05-15
517,Patricia,Sanchez,patricia.sanchez517@outlook.com,+1 (303) 400-81-88,Denver,Retail,2022-09-06
518,Patricia,Baker,patricia.baker518@gmail.com,+1 (614) 531-97-83,Columbus,Wholesale,2022-04-26
519,Elizabeth,Martin,elizabeth.martin519@yahoo.com,+1 (614) 574-54-34,Columbus,Retail,2022-12-19
520,Barbara,Perez,barbara.perez520@icloud.com,+1 (212) 512-31-54,New York,Retail,2023-10-01
521,Matthew,Lewis,matthew.lewis521@yahoo.com,+1 (213) 439-35-97,Los Angeles,Wholesale,2022-06-09
522,Steven,Clark,steven.clark522@outlook.com,+1 (312) 315-16-41,Chicago,Wholesale,2024-06-08
523,Emily,Harris,emily.harris523@gmail.com,+1 (408) 214-53-98,San Jose,Retail,2022-11-09
524,Ryan,Nguyen,ryan.nguyen524@outlook.com,+1 (212) 539-36-78,New York,Retail,2022-07-28
525,Anthony,Jackson,anthony.jackson525@outlook.com,+1 (214) 761-71-89,Dallas,Wholesale,2023-12-13
526,Mary,Scott,mary.scott526@gmail.com,+1 (212) 585-84-94,New York,Retail,2022-09-19
527,Ryan,Rodriguez,ryan.rodriguez527@yahoo.com,+1 (408) 405-99-89,San Jose,Retail,2022-02-24
528,Mary,Sanchez,mary.sanchez528@yahoo.com,+1 (212) 268-59-94,New York,Wholesale,2023-11-10
529,Jennifer,Sanchez,jennifer.sanchez529@icloud.com,+1 (904) 310-12-47,Jacksonville,VIP,2022-08-25
530,Jessica,Roberts,jessica.roberts530@gmail.com,+1 (317) 301-50-72,Indianapolis,Retail,2022-07-10
531,Donna,Walker,donna.walker531@outlook.com,+1 (704) 774-12-15,Charlotte,Retail,2023-06-27
532,Michael,Rivera,michael.rivera532@yahoo.com,+1 (415) 602-30-12,San Francisco,Retail,2023-12-02
533,Kimberly,Nelson,kimberly.nelson533@gmail.com,+1 (408) 441-74-45,San Jose,Retail,2023-10-03
534,Margaret,Walker,margaret.walker534@outlook.com,+1 (817) 230-81-45,Fort Worth,Retail,2022-06-05
535,Charles,Wright,charles.wright535@icloud.com,+1 (817) 872-27-21,Fort Worth,VIP,2023-06-18
536,Ronald,Baker,ronald.baker536@icloud.com,+1 (202) 840-97-39,Washington,Retail,2022-09-04
537,Andrew,Martinez,andrew.martinez537@icloud.com,+1 (614) 519-87-52,Columbus,Retail,2023-07-10
538,Mark,Lewis,mark.lewis538@outlook.com,+1 (602) 794-79-97,Phoenix,Retail,2024-06-02
539,Ashley,Scott,ashley.scott539@outlook.com,+1 (317) 338-65-28,Indianapolis,Retail,2022-11-22
540,Barbara,Allen,barbara.allen540@outlook.com,+1 (206) 321-33-50,Seattle,Retail,2024-01-15
541,Mark,Walker,mark.walker541@icloud.com,+1 (512) 623-62-48,Austin,VIP,2024-02-03
542,Jennifer,Mitchell,jennifer.mitchell542@outlook.com,+1 (214) 355-34-23,Dallas,Retail,2022-07-09
543,William,Miller,william.miller543@outlook.com,+1 (202) 831-44-87,Washington,Retail,2023-09-03
544,Margaret,Carter,margaret.carter544@icloud.com,+1 (212) 567-20-98,New York,Retail,2022-05-18
545,James,Nguyen,james.nguyen545@outlook.com,+1 (202) 680-93-57,Washington,Retail,2024-05-22
546,Daniel,Rivera,daniel.rivera546@outlook.com,+1 (415) 340-30-34,San Francisco,Retail,2022-02-03
547,Sarah,Rodriguez,sarah.rodriguez547@outlook.com,+1 (212) 476-62-38,New York,Retail,2024-02-15
548,Robert,Hill,robert.hill548@yahoo.com,+1 (215) 649-88-72,Philadelphia,Retail,2024-06-06
549,Kevin,Miller,kevin.miller549@icloud.com,+1 (619) 637-61-15,San Diego,Retail,2024-01-08
550,Nancy,Clark,nancy.clark550@gmail.com,+1 (202) 785-86-78,Washington,Retail,2023-06-18
551,Kenneth,Campbell,kenneth.campbell551@icloud.com,+1 (704) 243-41-76,Charlotte,Retail,2024-01-23
552,Jason,Harris,jason.harris552@outlook.com,+1 (817) 728-90-16,Fort Worth,Retail,2022-10-26
553,Donald,Gonzalez,donald.gonzalez553@icloud.com,+1 (408) 492-69-31,San Jose,Retail,2022-10-29
554,Elizabeth,Rivera,elizabeth.rivera554@icloud.com,+1 (213) 729-28-69,Los Angeles,Wholesale,2022-04-03
555,James,Rivera,james.rivera555@outlook.com,+1 (713) 384-84-99,Houston,Retail,2023-02-07
556,Robert,Torres,robert.torres556@outlook.com,+1 (704) 225-32-68,Charlotte,Retail,2023-04-11
557,Timothy,Anderson,timothy.anderson557@gmail.com,+1 (512) 864-30-25,Austin,Wholesale,2022-04-27
558,Susan,Green,susan.green558@outlook.com,+1 (904) 287-77-59,Jacksonville,Retail,2023-01-23
559,Mary,Nelson,mary.nelson559@outlook.com,+1 (213) 374-52-82,Los Angeles,Wholesale,2022-06-16
560,Ryan,Hill,ryan.hill560@yahoo.com,+1 (215) 252-63-49,Philadelphia,Wholesale,2024-01-18
561,Daniel,Sanchez,daniel.sanchez561@gmail.com,+1 (704) 495-90-33,Charlotte,VIP,2022-05-15
562,Joseph,Thomas,joseph.thomas562@icloud.com,+1 (212) 837-42-11,New York,Wholesale,2023-05-25
563,Betty,Nelson,betty.nelson563@outlook.com,+1 (206) 205-87-73,Seattle,Retail,2022-08-11
564,Brian,Anderson,brian.anderson564@gmail.com,+1 (415) 664-62-66,San Francisco,Retail,2023-09-08
565,Matthew,Walker,matthew.walker565@outlook.com,+1 (619) 760-45-89,San Diego,Retail,2022-02-20
566,Karen,Campbell,karen.campbell566@outlook.com,+1 (213) 868-54-14,Los Angeles,Retail,2024-05-24
567,Elizabeth,Smith,elizabeth.smith567@gmail.com,+1 (303) 817-48-52,Denver,Retail,2022-02-20
568,Charles,Young,charles.young568@outlook.com,+1 (215) 365-96-46,Philadelphia,Wholesale,2023-04-12
569,Joseph,Roberts,joseph.roberts569@yahoo.com,+1 (904) 236-21-48,Jacksonville,Wholesale,2023-01-13
570,Sarah,Clark,sarah.clark570@yahoo.com,+1 (312) 637-80-18,Chicago,Retail,2023-04-28
571,Jason,Thomas,jason.thomas571@outlook.com,+1 (214) 537-77-62,Dallas,Retail,2023-12-14
572,Mark,Ramirez,mark.ramirez572@gmail.com,+1 (213) 311-83-90,Los Angeles,Wholesale,2023-05-11
573,Ashley,Hill,ashley.hill573@yahoo.com,+1 (202) 494-64-87,Washington,Retail,2022-09-23
574,Margaret,Green,margaret.green574@icloud.com,+1 (202) 562-26-88,Washington,Wholesale,2023-06-17
575,Christopher,Hill,christopher.hill575@outlook.com,+1 (415) 704-33-88,San Francisco,Retail,2023-12-27
576,Patricia,Garcia,patricia.garcia576@icloud.com,+1 (210) 201-25-13,San Antonio,Wholesale,2023-10-03
577,Lisa,Rivera,lisa.rivera577@gmail.com,+1 (210) 830-63-62,San Antonio,Retail,2022-12-08
578,Donald,Perez,donald.perez578@yahoo.com,+1 (210) 211-91-35,San Antonio,Wholesale,2022-09-18
579,John,Nguyen,john.nguyen579@yahoo.com,+1 (408) 507-74-80,San Jose,Retail,2024-02-25
580,Michael,Adams,michael.adams580@gmail.com,+1 (512) 549-60-82,Austin,Retail,2024-05-02
581,Thomas,Clark,thomas.clark581@icloud.com,+1 (512) 546-96-71,Austin,Retail,2024-03-27
582,William,Campbell,william.campbell582@icloud.com,+1 (602) 693-29-90,Phoenix,Retail,2024-06-04
583,Joseph,Lopez,joseph.lopez583@yahoo.com,+1 (512) 673-62-17,Austin,Wholesale,2023-08-02
584,Lisa,Anderson,lisa.anderson584@outlook.com,+1 (512) 768-78-12,Austin,Wholesale,2023-08-15
585,Kevin,Green,kevin.green585@gmail.com,+1 (904) 267-29-45,Jacksonville,VIP,2022-12-14
586,Timothy,Jones,timothy.jones586@icloud.com,+1 (206) 369-83-87,Seattle,Retail,2022-07-11
587,Margaret,Johnson,margaret.johnson587@icloud.com,+1 (408) 522-14-44,San Jose,Retail,2022-03-30
588,Linda,Lopez,linda.lopez588@outlook.com,+1 (619) 580-67-48,San Diego,Retail,2023-06-22
589,Linda,Nelson,linda.nelson589@gmail.com,+1 (713) 583-14-35,Houston,Retail,2023-03-31
590,Christopher,Ramirez,christopher.ramirez590@yahoo.com,+1 (415) 712-29-34,San Francisco,Wholesale,2023-05-11
591,Ronald,Garcia,ronald.garcia591@gmail.com,+1 (317) 517-51-28,Indianapolis,VIP,2024-04-21
592,Christopher,Carter,christopher.carter592@gmail.com,+1 (317) 892-26-36,Indianapolis,Retail,2023-04-16
593,Michelle,Jones,michelle.jones593@gmail.com,+1 (317) 318-10-49,Indianapolis,Wholesale,2023-12-05
594,Ryan,Brown,ryan.brown594@gmail.com,+1 (312) 541-69-15,Chicago,Wholesale,2023-06-18
595,John,Anderson,john.anderson595@outlook.com,+1 (408) 223-83-49,San Jose,Retail,2022-11-25
596,Ryan,Carter,ryan.carter596@icloud.com,+1 (408) 483-78-50,San Jose,Retail,2023-11-19
597,Elizabeth,Taylor,elizabeth.taylor597@gmail.com,+1 (602) 361-45-24,Phoenix,Retail,2023-09-30
598,Mark,Campbell,mark.campbell598@yahoo.com,+1 (713) 411-79-54,Houston,Retail,2022-10-05
599,James,Carter,james.carter599@gmail.com,+1 (408) 787-41-31,San Jose,Retail,2022-11-15
600,Donna,Anderson,donna.anderson600@outlook.com,+1 (512) 753-66-16,Austin,Retail,2022-01-30
601,Linda,Allen,linda.allen601@gmail.com,+1 (213) 308-59-16,Los Angeles,Retail,2023-03-13
602,Jeffrey,Hall,jeffrey.hall602@icloud.com,+1 (202) 806-90-98,Washington,Retail,2023-09-24
603,Ashley,Nguyen,ashley.nguyen603@gmail.com,+1 (512) 402-95-78,Austin,Wholesale,2024-02-13
604,Timothy,Adams,timothy.adams604@icloud.com,+1 (303) 334-21-99,Denver,Retail,2022-04-10
605,Betty,Rivera,betty.rivera605@outlook.com,+1 (704) 681-39-38,Charlotte,Wholesale,2024-05-31
606,Karen,Robinson,karen.robinson606@yahoo.com,+1 (214) 572-60-33,Dallas,Wholesale,2024-03-18
607,Jennifer,Robinson,jennifer.robinson607@gmail.com,+1 (512) 664-72-13,Austin,Retail,2023-05-02
608,Brian,Wilson,brian.wilson608@yahoo.com,+1 (415) 672-31-46,San Francisco,Retail,2023-09-11
609,Jeffrey,Miller,jeffrey.miller609@yahoo.com,+1 (317) 305-61-23,Indianapolis,Retail,2023-07-24
610,Paul,Jones,paul.jones610@icloud.com,+1 (408) 745-69-61,San Jose,Retail,2022-09-02
611,Jason,Allen,jason.allen611@gmail.com,+1 (206) 362-71-59,Seattle,Retail,2022-12-15
612,Mary,Miller,mary.miller612@yahoo.com,+1 (303) 641-65-82,Denver,Wholesale,2023-07-12
613,Brian,Allen,brian.allen613@icloud.com,+1 (215) 878-95-19,Philadelphia,Retail,2022-04-28
614,Kenneth,Carter,kenneth.carter614@icloud.com,+1 (704) 533-81-22,Charlotte,Retail,2022-06-30
615,Jessica,Martinez,jessica.martinez615@icloud.com,+1 (817) 271-86-23,Fort Worth,Retail,2022-12-02
616,Jason,Campbell,jason.campbell616@gmail.com,+1 (213) 292-37-27,Los Angeles,Retail,2024-02-15
617,Karen,King,karen.king617@icloud.com,+1 (602) 663-78-47,Phoenix,Retail,2023-09-23
618,Lisa,Wright,lisa.wright618@yahoo.com,+1 (210) 410-97-50,San Antonio,Wholesale,2023-08-07
619,Susan,Baker,susan.baker619@gmail.com,+1 (408) 645-54-21,San Jose,VIP,2023-09-19
620,Mark,Brown,mark.brown620@yahoo.com,+1 (817) 330-47-17,Fort Worth,VIP,2023-07-17
621,Paul,Garcia,paul.garcia621@yahoo.com,+1 (212) 773-55-24,New York,Retail,2024-06-05
622,Susan,Gonzalez,susan.gonzalez622@yahoo.com,+1 (614) 804-60-90,Columbus,Retail,2023-12-30
623,Betty,Young,betty.young623@outlook.com,+1 (817) 645-79-37,Fort Worth,Retail,2023-05-02
624,Donna,Nelson,donna.nelson624@outlook.com,+1 (206) 593-56-63,Seattle,VIP,2022-10-23
625,Mary,Hill,mary.hill625@gmail.com,+1 (602) 337-11-19,Phoenix,Wholesale,2022-05-28
626,Donna,Martin,donna.martin626@gmail.com,+1 (415) 873-65-27,San Francisco,Retail,2022-05-21
627,Michelle,Torres,michelle.torres627@icloud.com,+1 (614) 666-99-87,Columbus,Retail,2023-10-01
628,George,Rodriguez,george.rodriguez628@icloud.com,+1 (317) 634-80-67,Indianapolis,Retail,2022-12-30
629,Donald,Smith,donald.smith629@icloud.com,+1 (614) 819-10-83,Columbus,Wholesale,2024-05-17
630,Paul,Davis,paul.davis630@yahoo.com,+1 (317) 475-62-79,Indianapolis,VIP,2022-02-04
631,Nancy,Roberts,nancy.roberts631@icloud.com,+1 (303) 694-57-24,Denver,Retail,2023-12-09
632,Donald,Davis,donald.davis632@gmail.com,+1 (317) 486-69-76,Indianapolis,Wholesale,2023-06-20
633,Kevin,White,kevin.white633@gmail.com,+1 (312) 451-70-90,Chicago,Retail,2023-12-02
634,John,Jones,john.jones634@yahoo.com,+1 (303) 519-88-16,Denver,Wholesale,2023-07-02
635,Linda,Clark,linda.clark635@yahoo.com,+1 (415) 664-75-70,San Francisco,Retail,2023-03-08
636,James,Ramirez,james.ramirez636@yahoo.com,+1 (408) 496-31-14,San Jose,Wholesale,2024-01-15
637,Sandra,Walker,sandra.walker637@outlook.com,+1 (214) 262-90-70,Dallas,Retail,2023-08-10
638,Jessica,Nguyen,jessica.nguyen638@icloud.com,+1 (408) 839-13-46,San Jose,Retail,2022-03-26
639,William,Ramirez,william.ramirez639@yahoo.com,+1 (312) 484-42-26,Chicago,Wholesale,2022-10-09
640,Lisa,Hernandez,lisa.hernandez640@outlook.com,+1 (212) 314-87-32,New York,Retail,2023-11-06
641,Paul,Flores,paul.flores641@icloud.com,+1 (215) 467-99-40,Philadelphia,Wholesale,2022-07-05
642,Kevin,Flores,kevin.flores642@outlook.com,+1 (213) 551-20-28,Los Angeles,Retail,2024-05-07
643,Kimberly,Scott,kimberly.scott643@icloud.com,+1 (614) 592-40-94,Columbus,Retail,2024-01-14
644,Paul,Thomas,paul.thomas644@yahoo.com,+1 (210) 791-54-16,San Antonio,Wholesale,2024-02-13
645,Jason,Anderson,jason.anderson645@icloud.com,+1 (213) 371-69-61,Los Angeles,Retail,2022-11-05
646,Betty,Robinson,betty.robinson646@icloud.com,+1 (206) 439-58-97,Seattle,Retail,2023-05-01
647,John,Scott,john.scott647@icloud.com,+1 (317) 645-11-46,Indianapolis,Wholesale,2023-01-27
648,Kimberly,Allen,kimberly.allen648@yahoo.com,+1 (317) 899-15-22,Indianapolis,Retail,2024-05-14
649,Sarah,Lewis,sarah.lewis649@gmail.com,+1 (214) 543-44-44,Dallas,Wholesale,2022-09-19
650,Christopher,Lewis,christopher.lewis650@outlook.com,+1 (817) 672-96-40,Fort Worth,Retail,2023-06-17
651,Ronald,Hall,ronald.hall651@gmail.com,+1 (215) 520-80-11,Philadelphia,Retail,2024-05-01
652,Kevin,Wilson,kevin.wilson652@icloud.com,+1 (614) 300-77-23,Columbus,Retail,2022-12-26
653,Joseph,Walker,joseph.walker653@gmail.com,+1 (408) 457-34-14,San Jose,Retail,2023-09-27
654,Linda,Rivera,linda.rivera654@gmail.com,+1 (202) 872-37-86,Washington,VIP,2023-12-27
655,Linda,Flores,linda.flores655@outlook.com,+1 (312) 819-26-58,Chicago,Wholesale,2022-04-24
656,David,Miller,david.miller656@gmail.com,+1 (214) 501-69-94,Dallas,Retail,2023-10-17
657,Barbara,Jackson,barbara.jackson657@yahoo.com,+1 (214) 637-98-95,Dallas,Retail,2022-09-21
658,Donald,Flores,donald.flores658@icloud.com,+1 (312) 483-17-58,Chicago,VIP,2022-12-07
659,Jason,Smith,jason.smith659@gmail.com,+1 (214) 471-32-66,Dallas,VIP,2023-05-19
660,Kevin,Hill,kevin.hill660@icloud.com,+1 (210) 824-60-32,San Antonio,Retail,2022-04-22
661,Thomas,Lewis,thomas.lewis661@gmail.com,+1 (614) 423-88-92,Columbus,Wholesale,2023-03-29
662,Christopher,Green,christopher.green662@yahoo.com,+1 (713) 235-19-19,Houston,Retail,2024-03-06
663,Lisa,Thomas,lisa.thomas663@gmail.com,+1 (415) 352-93-91,San Francisco,Wholesale,2022-02-08
664,Kimberly,Lee,kimberly.lee664@icloud.com,+1 (214) 355-99-52,Dallas,Retail,2023-08-12
665,Edward,Anderson,edward.anderson665@gmail.com,+1 (415) 689-65-61,San Francisco,Retail,2023-07-08
666,Barbara,Rivera,barbara.rivera666@yahoo.com,+1 (817) 693-25-82,Fort Worth,Wholesale,2022-12-08
667,Jessica,Campbell,jessica.campbell667@gmail.com,+1 (817) 256-90-92,Fort Worth,Retail,2023-01-10
668,Daniel,Wright,daniel.wright668@outlook.com,+1 (512) 282-68-47,Austin,Retail,2022-06-30
669,Joseph,Clark,joseph.clark669@icloud.com,+1 (817) 876-34-48,Fort Worth,Retail,2022-04-20
670,Kenneth,Hall,kenneth.hall670@icloud.com,+1 (904) 698-20-90,Jacksonville,Retail,2024-01-23
671,Mary,Anderson,mary.anderson671@outlook.com,+1 (213) 397-13-85,Los Angeles,Retail,2023-05-16
672,Mark,Hernandez,mark.hernandez672@icloud.com,+1 (206) 858-49-73,Seattle,Retail,2022-01-17
673,Linda,Davis,linda.davis673@gmail.com,+1 (213) 545-15-61,Los Angeles,Wholesale,2022-08-05
674,Jeffrey,Nguyen,jeffrey.nguyen674@outlook.com,+1 (317) 669-96-78,Indianapolis,Retail,2024-01-29
675,Sandra,Nguyen,sandra.nguyen675@gmail.com,+1 (312) 237-28-72,Chicago,VIP,2023-04-28
676,Jason,Torres,jason.torres676@outlook.com,+1 (202) 246-41-99,Washington,Retail,2022-01-15
677,Mary,Lewis,mary.lewis677@outlook.com,+1 (213) 514-22-68,Los Angeles,Retail,2024-05-05
678,Nancy,Anderson,nancy.anderson678@outlook.com,+1 (713) 316-73-86,Houston,Wholesale,2022-03-06
679,Charles,Jones,charles.jones679@yahoo.com,+1 (614) 545-96-61,Columbus,VIP,2022-05-04
680,William,Baker,william.baker680@outlook.com,+1 (303) 758-27-51,Denver,Retail,2024-02-22
681,Joseph,White,joseph.white681@yahoo.com,+1 (215) 543-18-25,Philadelphia,Wholesale,2022-05-25
682,Ashley,Martin,ashley.martin682@icloud.com,+1 (215) 578-80-31,Philadelphia,VIP,2022-09-07
683,Ronald,Rodriguez,ronald.rodriguez683@icloud.com,+1 (213) 336-22-90,Los Angeles,Retail,2024-03-07
684,Joshua,Taylor,joshua.taylor684@outlook.com,+1 (415) 282-10-10,San Francisco,Wholesale,2022-04-02
685,Michael,Martin,michael.martin685@icloud.com,+1 (303) 490-63-98,Denver,Retail,2023-12-10
686,Steven,Young,steven.young686@icloud.com,+1 (602) 855-44-76,Phoenix,Retail,2023-02-26
687,Kimberly,Jackson,kimberly.jackson687@outlook.com,+1 (215) 825-98-14,Philadelphia,Retail,2024-01-05
688,Patricia,Anderson,patricia.anderson688@icloud.com,+1 (312) 842-48-54,Chicago,Retail,2022-01-05
689,Michael,Davis,michael.davis689@yahoo.com,+1 (210) 320-77-22,San Antonio,Wholesale,2024-06-02
690,Jeffrey,Green,jeffrey.green690@outlook.com,+1 (206) 719-38-69,Seattle,Retail,2022-10-11
691,Jason,Hill,jason.hill691@icloud.com,+1 (713) 352-97-70,Houston,Retail,2022-06-30
692,Kimberly,Young,kimberly.young692@yahoo.com,+1 (213) 255-92-56,Los Angeles,Retail,2022-08-03
693,Michelle,Scott,michelle.scott693@gmail.com,+1 (512) 831-68-15,Austin,Retail,2024-01-29
694,Richard,Hall,richard.hall694@icloud.com,+1 (206) 380-30-13,Seattle,Retail,2023-06-12
695,Kimberly,Johnson,kimberly.johnson695@yahoo.com,+1 (619) 655-85-84,San Diego,Retail,2023-03-06
696,Ronald,Davis,ronald.davis696@outlook.com,+1 (512) 435-24-51,Austin,Retail,2022-04-11
697,Edward,Mitchell,edward.mitchell697@gmail.com,+1 (614) 404-58-38,Columbus,Retail,2023-04-28
698,Daniel,Williams,daniel.williams698@icloud.com,+1 (213) 646-28-37,Los Angeles,Retail,2022-07-02
699,Steven,Johnson,steven.johnson699@yahoo.com,+1 (602) 668-34-90,Phoenix,Retail,2022-10-04
700,Kimberly,Flores,kimberly.flores700@gmail.com,+1 (602) 232-98-82,Phoenix,Retail,2022-10-15
701,Jennifer,Clark,jennifer.clark701@yahoo.com,+1 (704) 669-63-31,Charlotte,Wholesale,2022-08-14
702,Andrew,Gonzalez,andrew.gonzalez702@outlook.com,+1 (202) 360-91-88,Washington,VIP,2023-08-15
703,Karen,Brown,karen.brown703@icloud.com,+1 (619) 288-62-76,San Diego,VIP,2024-06-01
704,Kimberly,Gonzalez,kimberly.gonzalez704@gmail.com,+1 (303) 684-69-45,Denver,Retail,2024-01-18
705,William,Young,william.young705@outlook.com,+1 (619) 453-51-65,San Diego,VIP,2023-08-29
706,Michael,Campbell,michael.campbell706@gmail.com,+1 (303) 205-63-15,Denver,Wholesale,2023-04-27
707,Karen,Martin,karen.martin707@icloud.com,+1 (317) 234-64-77,Indianapolis,Wholesale,2023-05-06
708,Joshua,Campbell,joshua.campbell708@gmail.com,+1 (713) 663-73-40,Houston,Wholesale,2023-07-26
709,William,Martin,william.martin709@yahoo.com,+1 (614) 423-26-55,Columbus,Retail,2022-09-02
710,Edward,Martinez,edward.martinez710@yahoo.com,+1 (312) 216-71-95,Chicago,Wholesale,2022-06-15
711,Jeffrey,Gonzalez,jeffrey.gonzalez711@icloud.com,+1 (303) 797-13-68,Denver,Retail,2024-03-01
712,Nancy,Davis,nancy.davis712@icloud.com,+1 (817) 389-57-90,Fort Worth,Retail,2023-12-22
713,James,Jackson,james.jackson713@gmail.com,+1 (312) 594-98-52,Chicago,Retail,2022-10-31
714,Margaret,Miller,margaret.miller714@outlook.com,+1 (214) 827-79-83,Dallas,Wholesale,2024-03-17
715,Sandra,Hernandez,sandra.hernandez715@yahoo.com,+1 (202) 543-17-75,Washington,Retail,2022-02-22
716,Emily,Moore,emily.moore716@yahoo.com,+1 (904) 676-89-15,Jacksonville,Retail,2023-01-11
717,Mark,Thompson,mark.thompson717@outlook.com,+1 (206) 268-81-36,Seattle,Retail,2022-12-09
718,Paul,Lopez,paul.lopez718@outlook.com,+1 (713) 864-71-84,Houston,Wholesale,2024-02-11
719,John,Rivera,john.rivera719@icloud.com,+1 (619) 528-55-44,San Diego,Retail,2022-10-11
720,Joshua,Garcia,joshua.garcia720@gmail.com,+1 (904) 553-67-72,Jacksonville,Wholesale,2023-04-27
721,Mark,Johnson,mark.johnson721@yahoo.com,+1 (206) 499-67-89,Seattle,Wholesale,2024-03-30
722,Betty,Green,betty.green722@gmail.com,+1 (312) 392-68-21,Chicago,Wholesale,2023-02-05
723,Anthony,Torres,anthony.torres723@yahoo.com,+1 (408) 278-23-31,San Jose,Wholesale,2022-04-25
724,Brian,Hernandez,brian.hernandez724@gmail.com,+1 (415) 354-36-76,San Francisco,Retail,2022-10-28
725,Ashley,Williams,ashley.williams725@icloud.com,+1 (206) 335-70-54,Seattle,Wholesale,2023-03-31
726,Emily,Brown,emily.brown726@gmail.com,+1 (212) 498-34-18,New York,Wholesale,2024-06-11
727,Timothy,Robinson,timothy.robinson727@yahoo.com,+1 (317) 860-52-62,Indianapolis,Retail,2023-11-03
728,Jason,Roberts,jason.roberts728@icloud.com,+1 (512) 697-85-95,Austin,Retail,2023-04-14
729,Mark,Nguyen,mark.nguyen729@outlook.com,+1 (602) 513-31-43,Phoenix,Retail,2023-05-11
730,Kenneth,Perez,kenneth.perez730@yahoo.com,+1 (408) 248-28-55,San Jose,VIP,2023-04-12
731,Betty,King,betty.king731@outlook.com,+1 (202) 364-78-46,Washington,Wholesale,2022-06-29
732,Matthew,Martinez,matthew.martinez732@gmail.com,+1 (602) 365-40-24,Phoenix,Retail,2022-11-21
733,Brian,Carter,brian.carter733@outlook.com,+1 (704) 466-57-33,Charlotte,Wholesale,2023-07-30
734,Ashley,Wilson,ashley.wilson734@icloud.com,+1 (512) 552-28-57,Austin,VIP,2023-07-07
735,Anthony,Lewis,anthony.lewis735@icloud.com,+1 (206) 508-25-13,Seattle,Wholesale,2023-05-27
736,Mark,Thomas,mark.thomas736@yahoo.com,+1 (704) 527-29-10,Charlotte,Wholesale,2023-10-25
737,Patricia,Wright,patricia.wright737@outlook.com,+1 (415) 496-83-95,San Francisco,Retail,2024-03-29
738,Barbara,Adams,barbara.adams738@icloud.com,+1 (704) 546-98-24,Charlotte,Retail,2022-02-11
739,Timothy,Moore,timothy.moore739@icloud.com,+1 (206) 319-49-13,Seattle,Wholesale,2023-09-25
740,Robert,Hall,robert.hall740@gmail.com,+1 (704) 565-21-51,Charlotte,Retail,2023-09-15
741,Kimberly,Jones,kimberly.jones741@outlook.com,+1 (303) 739-38-45,Denver,Retail,2022-01-24
742,Patricia,Johnson,patricia.johnson742@icloud.com,+1 (704) 893-95-21,Charlotte,Retail,2022-07-19
743,Emily,Jones,emily.jones743@yahoo.com,+1 (202) 819-75-17,Washington,Retail,2023-02-12
744,Lisa,Garcia,lisa.garcia744@gmail.com,+1 (614) 578-59-57,Columbus,Retail,2022-10-19
745,Timothy,Nelson,timothy.nelson745@outlook.com,+1 (408) 656-81-21,San Jose,Wholesale,2024-01-16
746,Kevin,Roberts,kevin.roberts746@icloud.com,+1 (614) 653-46-30,Columbus,Wholesale,2024-01-17
747,Brian,Wright,brian.wright747@outlook.com,+1 (602) 801-86-21,Phoenix,Retail,2022-08-01
748,Brian,Davis,brian.davis748@icloud.com,+1 (317) 543-18-85,Indianapolis,Retail,2022-04-01
749,Donna,Jones,donna.jones749@icloud.com,+1 (214) 624-32-81,Dallas,Retail,2023-12-29
750,Joshua,Hernandez,joshua.hernandez750@yahoo.com,+1 (602) 404-33-58,Phoenix,Retail,2023-07-22
751,Joseph,Rivera,joseph.rivera751@icloud.com,+1 (408) 799-48-73,San Jose,Retail,2022-08-18
752,Joshua,Rodriguez,joshua.rodriguez752@icloud.com,+1 (212) 357-43-48,New York,Wholesale,2022-05-08
753,Elizabeth,Walker,elizabeth.walker753@outlook.com,+1 (408) 627-32-72,San Jose,Retail,2022-01-30
754,Betty,Wilson,betty.wilson754@yahoo.com,+1 (214) 704-18-86,Dallas,Retail,2023-08-19
755,Richard,Nguyen,richard.nguyen755@icloud.com,+1 (614) 464-90-97,Columbus,Wholesale,2023-12-12
756,Sarah,Thompson,sarah.thompson756@yahoo.com,+1 (904) 724-83-12,Jacksonville,Retail,2022-06-16
